model_name,parameter_count_b,numa_nodes,physical_cores,logical_cores,thread_count,cpu_affinity,sm_enabled,benchmark_type,oversubscribed,input_tokens_target,input_tokens_actual,max_output_tokens,context_window,batch_size,load_time_s,file_size_gb,ttft_ms,percentile_ttft_p50,percentile_ttft_p95,decode_rate_tps,percentile_tps_p50,percentile_tps_p95,effective_throughput_tps,parallel_efficiency,per_token_latency_ms,total_runtime_s,static_ram_gb,peak_ram_gb,kv_cache_growth_mb_per_1k,avg_cpu_util_percent,avg_saturated_cores,timeout_s,status,tps_per_billion_params,ram_per_billion_params,ttft_ms_per_billion_params,cies_score
StableLM (3B),3.0,1,2,4,1,[0],True,decode,False,short,18,1024,4096,1,6.01,2.18,191.95,191.95,193.37,4.89,4.89,4.89,4.89,1.0,204.5,209.22,4.15,4.29,140.18,25.11,1.0,300,success,1.63,1.43,63.98,0.3799
StableLM (3B),3.0,1,2,4,1,[0],True,decode,False,short,18,2048,4096,1,6.01,2.18,194.51,194.51,194.9,4.68,4.68,4.68,4.68,1.0,213.68,437.99,4.15,4.43,140.18,25.09,1.0,600,success,1.56,1.4767,64.84,0.3518
StableLM (3B),3.0,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,6.01,2.18,203.18,203.18,204.43,,4.88,4.89,4.88,1.0,204.92,26.2,4.15,4.2,140.18,25.06,1.0,120,success,1.6267,1.4,67.73,
StableLM (3B),3.0,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,6.01,2.18,215.4,215.4,216.01,,4.71,4.72,4.71,1.0,212.31,27.15,4.15,4.31,140.18,25.06,1.0,300,success,1.57,1.4367,71.8,
StableLM (3B),3.0,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,6.01,2.18,232.38,232.38,233.46,,4.37,4.37,4.37,1.0,228.83,29.29,4.15,4.45,140.18,25.05,1.0,600,success,1.4567,1.4833,77.46,
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,256,4096,1,6.01,2.18,167.83,167.83,168.03,5.84,5.84,5.84,5.84,0.57,171.23,43.84,4.15,4.19,140.18,49.07,1.58,120,success,1.9467,1.3967,55.94,0.4645
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,1024,4096,1,6.01,2.18,168.32,168.32,168.55,5.6,5.6,5.6,5.6,0.57,178.57,182.73,4.15,4.29,140.18,49.03,1.56,300,success,1.8667,1.43,56.11,0.435
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,2048,4096,1,6.01,2.18,168.59,168.59,168.84,5.38,5.38,5.38,5.38,0.57,185.87,380.93,4.15,4.43,140.18,48.97,1.53,600,success,1.7933,1.4767,56.2,0.4045
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,6.01,2.18,175.08,175.08,175.13,,5.72,5.72,5.72,0.59,174.83,22.38,4.15,4.2,140.18,49.28,1.66,120,success,1.9067,1.4,58.36,
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,6.01,2.18,187.13,187.13,187.62,,5.37,5.37,5.37,0.57,186.22,23.84,4.15,4.31,140.18,49.48,1.75,300,success,1.79,1.4367,62.38,
StableLM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,6.01,2.18,200.49,200.49,200.73,,5.05,5.05,5.05,0.58,198.02,25.34,4.15,4.45,140.18,49.6,1.8,600,success,1.6833,1.4833,66.83,
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,6.01,2.18,92.9,92.9,94.76,10.67,10.67,10.72,10.67,0.52,93.72,23.99,4.15,4.19,140.18,92.13,0.95,120,success,3.5567,1.3967,30.97,0.8489
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,6.01,2.18,92.29,92.29,94.38,10.12,10.12,10.13,10.12,0.52,98.81,101.05,4.15,4.29,140.18,92.17,0.93,300,success,3.3733,1.43,30.76,0.7866
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,6.01,2.18,93.06,93.06,93.17,9.58,9.58,9.58,9.58,0.51,104.38,213.78,4.15,4.43,140.18,91.81,0.82,600,success,3.1933,1.4767,31.02,0.7208
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,6.01,2.18,97.2,97.2,99.48,,10.43,10.46,10.43,0.53,95.88,12.27,4.15,4.2,140.18,94.06,1.66,120,success,3.4767,1.4,32.4,
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,6.01,2.18,107.25,107.25,107.39,,9.61,9.61,9.61,0.51,104.06,13.32,4.15,4.31,140.18,95.35,2.16,300,success,3.2033,1.4367,35.75,
StableLM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,6.01,2.18,116.62,116.62,117.42,,8.84,8.88,8.84,0.51,113.12,14.48,4.15,4.45,140.18,96.04,2.43,600,success,2.9467,1.4833,38.87,
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,6.01,2.18,93.02,93.02,93.18,10.71,10.71,10.74,10.71,0.26,93.37,23.9,4.15,4.19,140.18,92.33,0.99,120,success,3.57,1.3967,31.01,0.8521
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,6.01,2.18,93.85,93.85,96.18,10.1,10.1,10.14,10.1,0.26,99.01,101.25,4.15,4.29,140.18,91.8,0.85,300,success,3.3667,1.43,31.28,0.785
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,6.01,2.18,93.68,93.68,95.05,9.56,9.56,9.58,9.56,0.26,104.6,214.2,4.15,4.43,140.18,91.56,0.76,600,success,3.1867,1.4767,31.23,0.7194
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,6.01,2.18,97.32,97.32,99.2,,10.43,10.44,10.43,0.27,95.88,12.27,4.15,4.2,140.18,93.83,1.57,120,success,3.4767,1.4,32.44,
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,6.01,2.18,106.38,106.38,106.89,,9.61,9.63,9.61,0.26,104.06,13.32,4.15,4.31,140.18,95.38,2.17,300,success,3.2033,1.4367,35.46,
StableLM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,6.01,2.18,116.1,116.1,116.58,,8.85,8.89,8.85,0.25,112.99,14.47,4.15,4.45,140.18,96.19,2.48,600,success,2.95,1.4833,38.7,
Falcon3 (3B),3.0,1,2,4,1,[0],True,decode,False,short,29,256,4096,1,5.28,1.87,160.41,160.41,161.79,6.21,6.21,6.21,6.21,1.0,161.03,41.38,3.34,3.37,119.43,25.05,1.0,120,success,2.07,1.1233,53.47,0.6143
Falcon3 (3B),3.0,1,2,4,1,[0],True,decode,False,short,29,1024,4096,1,5.28,1.87,160.83,160.83,161.24,5.95,5.95,5.96,5.95,1.0,168.07,172.24,3.34,3.46,119.43,25.06,1.0,300,success,1.9833,1.1533,53.61,0.5733
Falcon3 (3B),3.0,1,2,4,1,[0],True,decode,False,short,29,2048,4096,1,5.28,1.87,159.95,159.95,159.97,5.78,5.78,5.78,5.78,1.0,173.01,354.54,3.34,3.58,119.43,25.06,1.0,600,success,1.9267,1.1933,53.32,0.5381
Falcon3 (3B),3.0,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,5.28,1.87,165.13,165.13,166.2,,6.12,6.15,6.12,1.0,163.4,21.08,3.34,3.38,119.43,25.04,1.0,120,success,2.04,1.1267,55.04,
Falcon3 (3B),3.0,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,5.28,1.87,173.3,173.3,173.75,,5.84,5.85,5.84,1.0,171.23,22.1,3.34,3.47,119.43,25.04,1.0,300,success,1.9467,1.1567,57.77,
Falcon3 (3B),3.0,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,5.28,1.87,185.57,185.57,186.19,,5.48,5.5,5.48,1.0,182.48,23.53,3.34,3.59,119.43,25.05,1.0,600,success,1.8267,1.1967,61.86,
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,29,256,4096,1,5.28,1.87,137.9,137.9,138.26,7.17,7.17,7.18,7.17,0.58,139.47,35.83,3.34,3.37,119.43,48.81,1.48,120,success,2.39,1.1233,45.97,0.7094
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,29,1024,4096,1,5.28,1.87,137.97,137.97,138.09,6.91,6.91,6.91,6.91,0.58,144.72,148.29,3.34,3.46,119.43,48.78,1.47,300,success,2.3033,1.1533,45.99,0.6659
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,29,2048,4096,1,5.28,1.87,138.33,138.33,138.33,6.64,6.64,6.64,6.64,0.57,150.6,308.59,3.34,3.58,119.43,48.71,1.44,600,success,2.2133,1.1933,46.11,0.6182
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,5.28,1.87,142.44,142.44,142.72,,7.09,7.1,7.09,0.58,141.04,18.18,3.34,3.38,119.43,49.07,1.58,120,success,2.3633,1.1267,47.48,
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,5.28,1.87,150.41,150.41,151.06,,6.71,6.71,6.71,0.57,149.03,19.22,3.34,3.47,119.43,49.3,1.68,300,success,2.2367,1.1567,50.14,
Falcon3 (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,5.28,1.87,160.89,160.89,161.24,,6.29,6.3,6.29,0.57,158.98,20.52,3.34,3.59,119.43,49.43,1.73,600,success,2.0967,1.1967,53.63,
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,29,256,4096,1,5.28,1.87,83.62,83.62,84.9,12.15,12.15,12.29,12.15,0.49,82.3,21.15,3.34,3.37,119.43,85.85,0.17,120,success,4.05,1.1233,27.87,1.202
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,29,1024,4096,1,5.28,1.87,83.23,83.23,83.82,11.95,11.95,11.97,11.95,0.5,83.68,85.75,3.34,3.46,119.43,86.67,0.09,300,success,3.9833,1.1533,27.74,1.1516
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,29,2048,4096,1,5.28,1.87,83.22,83.22,84.92,11.45,11.45,11.51,11.45,0.5,87.34,178.93,3.34,3.58,119.43,86.67,0.1,600,success,3.8167,1.1933,27.74,1.0662
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,5.28,1.87,85.27,85.27,85.28,,12.24,12.25,12.24,0.5,81.7,10.54,3.34,3.38,119.43,88.89,0.63,120,success,4.08,1.1267,28.42,
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,5.28,1.87,90.95,90.95,90.99,,11.57,11.61,11.57,0.5,86.43,11.15,3.34,3.47,119.43,90.83,1.24,300,success,3.8567,1.1567,30.32,
Falcon3 (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,5.28,1.87,96.62,96.62,97.02,,10.9,10.91,10.9,0.5,91.74,11.84,3.34,3.59,119.43,92.34,1.59,600,success,3.6333,1.1967,32.21,
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,29,256,4096,1,5.28,1.87,83.86,83.86,85.09,12.44,12.44,12.44,12.44,0.25,80.39,20.66,3.34,3.37,119.43,87.19,0.12,120,success,4.1467,1.1233,27.95,1.2306
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,29,1024,4096,1,5.28,1.87,83.12,83.12,83.51,11.98,11.98,11.99,11.98,0.25,83.47,85.54,3.34,3.46,119.43,87.0,0.1,300,success,3.9933,1.1533,27.71,1.1544
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,29,2048,4096,1,5.28,1.87,83.45,83.45,83.51,11.47,11.47,11.53,11.47,0.25,87.18,178.63,3.34,3.58,119.43,87.06,0.13,600,success,3.8233,1.1933,27.82,1.068
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,5.28,1.87,85.72,85.72,86.17,,12.37,12.5,12.37,0.25,80.84,10.43,3.34,3.38,119.43,89.49,0.67,120,success,4.1233,1.1267,28.57,
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,5.28,1.87,89.36,89.36,90.06,,11.66,11.67,11.66,0.25,85.76,11.07,3.34,3.47,119.43,91.23,1.27,300,success,3.8867,1.1567,29.79,
Falcon3 (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,5.28,1.87,96.68,96.68,97.32,,10.91,10.91,10.91,0.25,91.66,11.83,3.34,3.59,119.43,92.21,1.59,600,success,3.6367,1.1967,32.23,
OpenELM (3B),3.0,1,2,4,1,[0],True,decode,False,short,31,256,4096,1,4.87,1.76,202.33,202.33,204.76,4.93,4.93,4.95,4.93,1.0,202.84,50.66,3.27,3.34,280.49,25.04,1.0,120,success,1.6433,1.1133,67.44,0.4925
OpenELM (3B),3.0,1,2,4,1,[0],True,decode,False,short,31,1024,4096,1,4.87,1.76,201.08,201.08,201.3,4.96,4.96,4.96,4.96,1.0,201.61,50.41,3.27,3.34,280.49,25.05,1.0,300,success,1.6533,1.1133,67.03,0.4949
OpenELM (3B),3.0,1,2,4,1,[0],True,decode,False,short,31,2048,4096,1,4.87,1.76,200.24,200.24,201.41,4.96,4.96,4.97,4.96,1.0,201.61,50.36,3.27,3.34,280.49,25.15,1.0,600,success,1.6533,1.1133,66.75,0.4954
OpenELM (3B),3.0,1,2,4,1,[0],True,prefill,False,256,309,128,4096,1,4.87,1.76,207.08,207.08,208.08,,4.92,4.93,4.92,1.0,203.25,26.42,3.27,3.39,280.49,25.22,1.0,120,success,1.64,1.13,69.03,
OpenELM (3B),3.0,1,2,4,1,[0],True,prefill,False,1024,1233,128,4096,1,4.87,1.76,221.48,221.48,221.82,,4.64,4.64,4.64,1.0,215.52,28.03,3.27,3.64,280.49,25.05,1.0,300,success,1.5467,1.2133,73.83,
OpenELM (3B),3.0,1,2,4,1,[0],True,prefill,False,2048,2457,128,4096,1,4.87,1.76,242.36,242.36,242.9,,4.29,4.29,4.29,1.0,233.1,30.32,3.27,3.98,280.49,25.04,1.0,600,success,1.43,1.3267,80.79,
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,256,4096,1,4.87,1.76,172.94,172.94,173.19,5.76,5.76,5.77,5.76,0.58,173.61,44.78,3.27,3.35,280.49,48.68,1.43,120,success,1.92,1.1167,57.65,0.5733
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,1024,4096,1,4.87,1.76,173.24,173.24,173.26,5.72,5.72,5.73,5.72,0.58,174.83,47.88,3.27,3.35,280.49,48.64,1.42,300,success,1.9067,1.1167,57.75,0.5694
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,2048,4096,1,4.87,1.76,173.54,173.54,173.66,5.72,5.72,5.73,5.72,0.58,174.83,47.86,3.27,3.35,280.49,48.73,1.42,600,success,1.9067,1.1167,57.85,0.5696
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,256,309,128,4096,1,4.87,1.76,178.34,178.34,178.69,,5.7,5.7,5.7,0.58,175.44,22.8,3.27,3.39,280.49,49.01,1.57,120,success,1.9,1.13,59.45,
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1233,128,4096,1,4.87,1.76,191.82,191.82,192.44,,5.33,5.33,5.33,0.57,187.62,24.38,3.27,3.64,280.49,49.18,1.63,300,success,1.7767,1.2133,63.94,
OpenELM (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2457,128,4096,1,4.87,1.76,211.42,211.42,213.33,,4.92,4.93,4.92,0.57,203.25,26.42,3.27,3.98,280.49,49.43,1.74,600,success,1.64,1.3267,70.47,
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,4.87,1.76,107.99,107.99,108.36,9.7,9.7,9.79,9.7,0.49,103.09,26.61,3.27,3.35,280.49,86.11,0.05,120,success,3.2333,1.1167,36.0,0.9649
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,4.87,1.76,106.88,106.88,107.04,9.61,9.61,9.7,9.61,0.48,104.06,28.51,3.27,3.35,280.49,85.61,0.03,300,success,3.2033,1.1167,35.63,0.9564
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,4.87,1.76,107.09,107.09,115.61,9.87,9.87,9.91,9.87,0.5,101.32,27.76,3.27,3.35,280.49,86.9,0.06,600,success,3.29,1.1167,35.7,0.9823
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,4.87,1.76,108.43,108.43,109.0,,9.68,9.74,9.68,0.49,103.31,13.43,3.27,3.39,280.49,88.65,0.75,120,success,3.2267,1.13,36.14,
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,4.87,1.76,117.67,117.67,120.85,,9.23,9.4,9.23,0.5,108.34,14.08,3.27,3.64,280.49,91.89,1.55,300,success,3.0767,1.2133,39.22,
OpenELM (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,4.87,1.76,129.24,129.24,129.55,,8.38,8.4,8.38,0.49,119.33,15.51,3.27,3.98,280.49,92.28,1.83,600,success,2.7933,1.3267,43.08,
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,4.87,1.76,106.21,106.21,106.72,9.79,9.79,9.82,9.79,0.25,102.15,26.36,3.27,3.35,280.49,86.06,0.07,120,success,3.2633,1.1167,35.4,0.974
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,4.87,1.76,106.47,106.47,106.53,9.78,9.78,9.79,9.78,0.25,102.25,28.01,3.27,3.35,280.49,85.78,0.02,300,success,3.26,1.1167,35.49,0.9735
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,4.87,1.76,107.33,107.33,108.73,9.63,9.63,9.77,9.63,0.24,103.84,28.47,3.27,3.35,280.49,84.98,0.06,600,success,3.21,1.1167,35.78,0.9577
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,4.87,1.76,111.03,111.03,111.11,,9.8,9.83,9.8,0.25,102.04,13.27,3.27,3.39,280.49,88.21,0.75,120,success,3.2667,1.13,37.01,
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,4.87,1.76,117.23,117.23,117.77,,9.09,9.17,9.09,0.24,110.01,14.3,3.27,3.64,280.49,91.42,1.49,300,success,3.03,1.2133,39.08,
OpenELM (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,4.87,1.76,129.49,129.49,129.8,,8.37,8.37,8.37,0.24,119.47,15.54,3.27,3.98,280.49,92.48,1.83,600,success,2.79,1.3267,43.16,
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,decode,False,short,30,256,4096,1,0.4,2.4,290.2,290.2,292.44,3.39,3.39,3.39,3.39,1.0,294.99,76.16,3.68,3.72,135.31,25.04,1.0,300,success,1.13,1.24,96.73,0.3035
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,decode,False,short,30,1024,4096,1,0.4,2.4,288.88,288.88,290.27,3.22,3.22,3.23,3.22,1.0,310.56,318.14,3.68,3.82,135.31,25.07,1.0,1200,success,1.0733,1.2733,96.29,0.2814
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,decode,False,short,30,2048,4096,1,0.4,2.4,289.86,289.86,291.64,3.04,3.04,3.04,3.04,1.0,328.95,674.15,3.68,3.96,135.31,25.09,1.0,2400,success,1.0133,1.32,96.62,0.256
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,0.4,2.4,303.24,303.24,305.46,,3.34,3.34,3.34,1.0,299.4,38.94,3.68,3.73,135.31,25.06,1.0,300,success,1.1133,1.2433,101.08,
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,0.4,2.4,332.02,332.02,337.76,,3.06,3.06,3.06,1.0,326.8,42.52,3.68,3.84,135.31,25.06,1.0,1200,success,1.02,1.28,110.67,
OpenLLaMA (3B),3.0,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,0.4,2.4,366.5,366.5,367.15,,2.76,2.76,2.76,1.0,362.32,47.14,3.68,3.97,135.31,25.06,1.0,2400,success,0.92,1.3233,122.17,
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,30,256,4096,1,0.4,2.4,275.15,275.15,275.39,3.6,3.6,3.6,3.6,0.53,277.78,71.74,3.68,3.72,135.31,49.43,1.73,300,success,1.2,1.24,91.72,0.3222
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,30,1024,4096,1,0.4,2.4,273.34,273.34,274.58,3.44,3.44,3.44,3.44,0.53,290.7,297.96,3.68,3.82,135.31,49.4,1.72,1200,success,1.1467,1.2733,91.11,0.3005
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,decode,False,short,30,2048,4096,1,0.4,2.4,273.22,273.22,273.87,3.3,3.3,3.3,3.3,0.54,303.03,620.85,3.68,3.96,135.31,49.33,1.69,2400,success,1.1,1.32,91.07,0.2779
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,0.4,2.4,283.88,283.88,284.18,,3.57,3.57,3.57,0.53,280.11,36.38,3.68,3.73,135.31,49.54,1.78,300,success,1.19,1.2433,94.63,
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,0.4,2.4,304.48,304.48,304.69,,3.34,3.35,3.34,0.55,299.4,38.88,3.68,3.84,135.31,49.64,1.82,1200,success,1.1133,1.28,101.49,
OpenLLaMA (3B),3.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,0.4,2.4,327.61,327.61,328.34,,3.11,3.12,3.11,0.56,321.54,41.74,3.68,3.97,135.31,49.71,1.84,2400,success,1.0367,1.3233,109.2,
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,30,256,4096,1,0.4,2.4,148.52,148.52,148.6,6.66,6.66,6.68,6.66,0.49,150.15,38.72,3.68,3.72,135.31,93.98,1.6,300,success,2.22,1.24,49.51,0.597
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,30,1024,4096,1,0.4,2.4,148.41,148.41,149.95,6.31,6.31,6.32,6.31,0.49,158.48,162.54,3.68,3.82,135.31,93.63,1.47,1200,success,2.1033,1.2733,49.47,0.5508
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,30,2048,4096,1,0.4,2.4,148.35,148.35,149.05,5.98,5.98,5.99,5.98,0.49,167.22,342.53,3.68,3.96,135.31,93.33,1.37,2400,success,1.9933,1.32,49.45,0.5037
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,0.4,2.4,155.33,155.33,155.62,,6.57,6.58,6.57,0.49,152.21,19.79,3.68,3.73,135.31,94.79,1.91,300,success,2.19,1.2433,51.78,
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,0.4,2.4,168.9,168.9,169.36,,6.08,6.08,6.08,0.5,164.47,21.39,3.68,3.84,135.31,95.63,2.24,1200,success,2.0267,1.28,56.3,
OpenLLaMA (3B),3.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,0.4,2.4,184.08,184.08,184.09,,5.63,5.64,5.63,0.51,177.62,23.09,3.68,3.97,135.31,96.23,2.48,2400,success,1.8767,1.3233,61.36,
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,30,256,4096,1,0.4,2.4,148.41,148.41,148.92,6.66,6.67,6.67,6.67,0.25,149.93,38.71,3.68,3.72,135.31,94.1,1.64,300,success,2.2233,1.24,49.47,0.5972
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,30,1024,4096,1,0.4,2.4,148.47,148.47,148.96,6.33,6.33,6.33,6.33,0.25,157.98,162.16,3.68,3.82,135.31,93.7,1.5,1200,success,2.11,1.2733,49.49,0.5521
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,30,2048,4096,1,0.4,2.4,149.32,149.32,149.43,6.01,6.01,6.02,6.01,0.25,166.39,341.13,3.68,3.96,135.31,93.62,1.47,2400,success,2.0033,1.32,49.77,0.5058
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,0.4,2.4,154.85,154.85,155.07,,6.6,6.6,6.6,0.25,151.52,19.7,3.68,3.73,135.31,94.88,1.95,300,success,2.2,1.2433,51.62,
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,0.4,2.4,168.43,168.43,168.66,,6.1,6.11,6.1,0.25,163.93,21.33,3.68,3.84,135.31,95.74,2.29,1200,success,2.0333,1.28,56.14,
OpenLLaMA (3B),3.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,0.4,2.4,182.49,182.49,183.07,,5.65,5.66,5.65,0.26,176.99,23.01,3.68,3.97,135.31,96.25,2.49,2400,success,1.8833,1.3233,60.83,
GPT-5 Distill (3B),3.0,1,2,4,1,[0],True,decode,False,short,28,256,4096,1,5.45,1.88,187.48,187.48,188.88,5.3,5.3,5.31,5.3,1.0,188.68,48.45,3.62,3.65,103.73,25.07,1.0,120,success,1.7667,1.2167,62.49,0.4844
GPT-5 Distill (3B),3.0,1,2,4,1,[0],True,decode,False,short,28,1024,4096,1,5.45,1.88,190.65,190.65,203.71,4.89,4.89,5.06,4.89,1.0,204.5,209.7,3.62,3.73,103.73,25.09,1.0,300,success,1.63,1.2433,63.55,0.4368
GPT-5 Distill (3B),3.0,1,2,4,1,[0],True,decode,False,short,28,2048,4096,1,5.45,1.88,191.32,191.32,193.96,4.76,4.76,4.77,4.76,1.0,210.08,430.13,3.62,3.83,103.73,25.19,1.0,600,success,1.5867,1.2767,63.77,0.4146
GPT-5 Distill (3B),3.0,1,2,4,1,[0],True,prefill,False,256,256,128,4096,1,5.45,1.88,196.05,196.05,198.6,,5.15,5.16,5.15,1.0,194.17,25.05,3.62,3.66,103.73,25.08,1.0,120,success,1.7167,1.22,65.35,
